,opted_in_to_mailing_list,enabled_for_marketing_drip,creation_login_gap,mean_gap_length,creation_source_GUEST_INVITE,creation_source_ORG_INVITE,creation_source_PERSONAL_PROJECTS,creation_source_SIGNUP,creation_source_SIGNUP_GOOGLE_AUTH,org_size_L,org_size_M,org_size_S,org_size_XL,org_size_XS,group_size_L,group_size_M,group_size_S,group_size_XL,group_size_XS,adopted
5246,1,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5247,0,1,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
5248,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5249,1,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5250,1,0,1.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
5251,0,0,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
5252,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5253,0,0,2.0,11.75,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5254,0,0,0.0,9.333333333333334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5255,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5256,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5257,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5258,0,0,0.0,2.759656652360515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,True
5259,0,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
5260,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5261,0,0,0.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
5262,0,1,1.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
5263,0,0,3.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5264,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5265,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5266,0,0,1.0,8.666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5267,0,0,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5268,1,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5269,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5270,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5271,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5272,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5273,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5274,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5275,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5276,1,0,1.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
5277,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5278,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5279,0,0,100.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5280,0,0,1.0,1.784256559766764,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
5281,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5282,1,1,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5283,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5284,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5285,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5286,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5287,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
5288,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5289,0,0,0.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
5290,0,0,0.0,6.666666666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5291,1,1,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5292,0,0,3.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5293,0,0,1.0,5.333333333333333,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5294,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5295,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5296,0,0,1.0,1.393063583815029,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5297,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5298,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5299,0,0,0.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5300,1,1,0.0,2.4134615384615383,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5301,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5302,0,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5303,0,0,1.0,18.333333333333332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False
5304,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5305,0,1,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5306,0,0,0.0,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5307,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5308,0,0,1.0,8.03225806451613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
5309,1,1,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5310,0,0,0.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5311,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5312,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5313,0,0,1.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
5314,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5315,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5316,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5317,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5318,1,0,2.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
5319,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5320,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5321,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5322,0,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5323,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5324,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5325,1,0,1.0,6.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5326,1,1,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5327,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5328,0,0,0.0,2.7183673469387757,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
5329,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5330,1,0,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5331,0,0,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5332,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5333,1,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
5334,1,0,4.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5335,0,0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,False
5336,1,1,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
5337,0,1,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5338,1,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5339,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5340,0,0,4.0,16.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
5341,0,0,100.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False
5342,0,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5343,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5344,1,1,3.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5345,0,1,1.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False
5346,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5347,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5348,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5349,0,0,0.0,2.0059880239520957,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5350,0,0,0.0,7.71875,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5351,0,0,1.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5352,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5353,1,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5354,0,0,0.0,17.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5355,1,0,1.0,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
5356,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5357,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5358,0,0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
5359,0,0,0.0,2.9205298013245033,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5360,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5361,1,1,0.0,1.8632478632478633,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
5362,0,0,100.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
5363,0,0,2.0,2.374468085106383,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5364,0,1,2.0,2.272357723577236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5365,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5366,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5367,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5368,0,0,1.0,3.704081632653061,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5369,1,1,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5370,0,0,100.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
5371,0,1,0.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5372,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,False
5373,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
5374,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5375,1,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5376,0,0,1.0,100.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
5377,0,0,0.0,2.6653846153846152,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5378,0,0,1.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False
5379,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5380,1,1,1.0,7.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5381,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5382,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5383,1,1,2.0,100.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False
5384,0,0,1.0,4.09433962264151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5385,0,0,0.0,1.484076433121019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5386,1,0,0.0,100.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
5387,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5388,0,0,3.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5389,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5390,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False
5391,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5392,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5393,0,0,2.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5394,1,0,1.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False
5395,1,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5396,0,0,0.0,8.666666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5397,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5398,1,0,0.0,10.428571428571429,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5399,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5400,1,1,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5401,1,1,0.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False
5402,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
5403,0,0,2.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5404,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5405,0,0,4.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5406,0,0,0.0,2.6344827586206896,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5407,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,False
5408,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5409,0,0,1.0,100.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False
5410,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5411,0,0,2.0,9.588235294117647,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5412,0,0,4.0,100.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
5413,0,1,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5414,0,0,1.0,1.6278481012658228,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5415,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5416,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5417,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5418,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5419,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5420,0,1,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5421,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5422,1,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5423,0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5424,1,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5425,1,0,0.0,1.832214765100671,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,True
5426,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5427,1,1,0.0,8.333333333333334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
5428,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5429,0,0,0.0,100.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False
5430,0,0,100.0,100.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
5431,0,0,1.0,9.757575757575758,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,True
5432,1,1,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5433,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5434,1,1,0.0,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5435,1,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5436,0,0,2.0,16.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5437,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5438,0,0,1.0,36.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5439,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5440,1,1,1.0,9.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,True
5441,1,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5442,0,1,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5443,0,0,100.0,100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
5444,0,0,4.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5445,0,0,5.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5446,1,1,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
5447,0,0,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False
5448,0,0,2.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
5449,0,0,1.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5450,1,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5451,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5452,1,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
5453,0,0,0.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5454,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5455,0,0,1.0,3.3877551020408165,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,True
5456,1,0,0.0,100.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
5457,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
5458,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5459,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5460,1,1,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5461,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5462,0,0,0.0,2.2410714285714284,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True
5463,0,1,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
5464,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5465,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5466,1,0,0.0,6.75,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,True
5467,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5468,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5469,1,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5470,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5471,0,0,2.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5472,1,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5473,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5474,0,0,0.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
5475,1,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5476,0,0,5.0,100.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,False
5477,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5478,0,0,0.0,2.3485714285714288,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5479,0,0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5480,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5481,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5482,0,0,0.0,5.472727272727273,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True
5483,0,0,0.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5484,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5485,1,0,0.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
5486,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5487,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5488,0,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5489,1,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5490,0,0,3.0,14.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5491,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False
5492,0,0,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,False
5493,0,0,0.0,1.617363344051447,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,True
5494,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5495,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5496,0,0,1.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5497,0,0,8.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5498,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5499,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5500,0,0,1.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5501,1,1,1.0,100.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False
5502,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5503,0,0,1.0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5504,0,0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False
5505,0,0,0.0,100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False
5506,0,0,0.0,1.6777777777777778,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,True
5507,1,1,0.0,6.666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5508,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5509,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5510,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5511,1,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5512,0,0,0.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5513,0,0,0.0,4.851239669421488,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5514,0,0,0.0,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5515,1,0,0.0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5516,0,1,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False
5517,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
5518,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5519,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5520,0,0,100.0,100.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False
5521,0,0,8.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False
5522,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5523,0,0,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5524,1,0,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5525,0,0,0.0,100.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,False
5526,0,0,2.0,9.285714285714286,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True
5527,1,0,1.0,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False
5528,0,0,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,False
5529,1,1,100.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5530,0,0,1.0,5.666666666666667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
5531,0,1,1.0,3.857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,True
5532,0,0,1.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,False
5533,0,0,2.0,100.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False
5534,0,0,2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,False
5535,1,0,1.0,100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
